,date,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AMD,AMZN,ANSS,ATVI,BKNG,COST,CSCO,EBAY,FB,FTNT,GOOG,GOOGL,HON,INTC,INTU,MRVL,MU,NFLX,NVDA,PYPL,QCOM,SBUX,TEAM,^NDX,period
10,2021-01-19,127.83000183105469,173.69000244140625,456.5,160.5399932861328,161.97999572753906,310.9700012207031,89.44999694824219,3120.760009765625,369.510009765625,93.1500015258789,2163.0400390625,354.4700012207031,45.189998626708984,56.97999954223633,261.1000061035156,148.2100067138672,1790.8599853515625,1784.469970703125,206.75999450683594,57.9900016784668,384.95001220703125,53.810001373291016,85.5,501.7699890136719,130.25250244140625,247.25,163.77000427246094,102.54000091552734,226.74000549316406,12996.5400390625,2021-01
11,2021-01-20,132.02999877929688,161.8300018310547,469.7300109863281,159.8300018310547,162.35000610351562,308.5799865722656,88.75,3263.3798828125,378.6499938964844,95.12000274658203,2160.050048828125,361.29998779296875,45.34000015258789,56.16999816894531,267.4800109863281,150.2899932861328,1886.9000244140625,1880.0699462890625,208.0800018310547,58.66999816894531,389.4599914550781,54.08000183105469,83.5,586.3400268554688,133.65750122070312,244.25999450683594,164.60000610351562,105.45999908447266,231.61000061035156,13296.4501953125,2021-01
12,2021-01-21,136.8699951171875,180.39999389648438,472.0199890136719,159.2899932861328,161.02999877929688,306.4599914550781,91.52999877929688,3306.989990234375,371.8599853515625,94.5999984741211,2109.93994140625,362.79998779296875,45.11000061035156,56.400001525878906,272.8699951171875,149.75999450683594,1891.25,1884.1500244140625,205.22999572753906,62.459999084472656,381.75,53.4900016784668,85.01000213623047,579.8400268554688,138.6750030517578,248.63999938964844,164.75,104.58000183105469,234.17999267578125,13404.990234375,2021-01
13,2021-01-22,139.07000732421875,181.8699951171875,472.44000244140625,155.5800018310547,161.97999572753906,299.1700134277344,92.79000091552734,3292.22998046875,374.57000732421875,94.43000030517578,2066.239990234375,362.29998779296875,44.77000045776367,56.459999084472656,274.5,151.22999572753906,1901.050048828125,1892.56005859375,202.25,56.65999984741211,374.8500061035156,52.619998931884766,82.27999877929688,565.1699829101562,137.125,252.0,162.4199981689453,103.91000366210938,235.4499969482422,13366.400390625,2021-01
14,2021-01-25,142.9199981689453,177.52999877929688,473.44000244140625,153.72000122070312,163.67999267578125,293.6400146484375,94.12999725341797,3294.0,367.8699951171875,93.4000015258789,2018.4300537109375,361.8800048828125,45.029998779296875,57.25,278.010009765625,151.82000732421875,1899.4000244140625,1894.280029296875,201.8699951171875,55.439998626708984,374.42999267578125,54.43000030517578,81.27999877929688,556.780029296875,136.53250122070312,247.75,164.39999389648438,103.44999694824219,231.0800018310547,13483.2900390625,2021-01
15,2021-01-26,143.16000366210938,192.74000549316406,476.2799987792969,154.94000244140625,164.52999877929688,291.75,94.70999908447266,3326.1298828125,366.6400146484375,92.37999725341797,1983.1600341796875,364.9800109863281,45.2599983215332,59.16999816894531,282.04998779296875,149.64999389648438,1917.239990234375,1907.949951171875,201.05999755859375,55.209999084472656,374.79998779296875,54.0,79.51000213623047,561.9299926757812,134.3524932861328,241.0,162.5500030517578,104.69000244140625,223.8800048828125,13490.1904296875,2021-01
16,2021-01-27,142.05999755859375,201.25,460.0,147.47999572753906,165.6699981689453,273.4700012207031,88.83999633789062,3232.580078125,348.8500061035156,88.66999816894531,1886.0899658203125,356.3900146484375,45.70000076293945,58.349998474121094,272.1400146484375,145.82000732421875,1830.7900390625,1818.93994140625,199.3800048828125,53.59000015258789,363.1099853515625,51.13999938964844,75.08999633789062,523.280029296875,129.17750549316406,229.94000244140625,153.6699981689453,97.87000274658203,217.3000030517578,13112.650390625,2021-01
17,2021-01-28,137.08999633789062,187.3699951171875,465.6700134277344,149.2100067138672,166.75,284.2200012207031,87.5199966430664,3237.6201171875,362.8699951171875,90.2699966430664,2034.0999755859375,357.05999755859375,45.34000015258789,56.439998626708984,265.0,148.52999877929688,1863.1099853515625,1853.199951171875,202.83999633789062,56.06999969482422,369.95001220703125,52.18000030517578,78.38999938964844,538.5999755859375,130.50999450683594,237.7899932861328,155.5500030517578,98.1500015258789,227.02000427246094,13201.5302734375,2021-01
18,2021-01-29,131.9600067138672,183.6300048828125,458.7699890136719,147.3300018310547,165.1199951171875,277.42999267578125,85.63999938964844,3206.199951171875,354.3699951171875,91.0,1944.3299560546875,352.42999267578125,44.58000183105469,56.5099983215332,258.3299865722656,144.75,1835.739990234375,1827.3599853515625,195.3699951171875,55.5099983215332,361.2300109863281,51.459999084472656,78.2699966430664,532.3900146484375,129.8975067138672,234.30999755859375,156.27999877929688,96.80999755859375,231.1300048828125,12925.3798828125,2021-01
19,2021-02-01,134.13999938964844,180.44000244140625,470.0,151.8800048828125,166.35000610351562,286.32000732421875,87.66000366210938,3342.8798828125,367.94000244140625,91.41999816894531,1990.4599609375,350.5199890136719,45.400001525878906,58.470001220703125,262.010009765625,148.38999938964844,1901.3499755859375,1893.0699462890625,195.55999755859375,56.689998626708984,373.5799865722656,52.869998931884766,80.43000030517578,539.0399780273438,132.3699951171875,241.85000610351562,161.5800018310547,98.58000183105469,234.8699951171875,13248.900390625,2021-02
20,2021-02-02,134.99000549316406,179.1699981689453,484.92999267578125,151.8699951171875,168.3800048828125,294.6099853515625,88.86000061035156,3380.0,375.1199951171875,93.9800033569336,2065.530029296875,355.5799865722656,45.83000183105469,57.33000183105469,267.0799865722656,153.80999755859375,1927.510009765625,1919.1199951171875,200.1199951171875,58.0,384.1099853515625,52.86000061035156,81.62000274658203,548.1599731445312,135.5675048828125,249.10000610351562,164.77999877929688,101.6500015258789,248.7899932861328,13456.1201171875,2021-02
21,2021-02-03,133.94000244140625,185.72000122070312,481.9200134277344,147.5800018310547,166.8300018310547,292.8500061035156,87.88999938964844,3312.530029296875,370.07000732421875,92.7699966430664,2027.300048828125,355.2099914550781,45.77000045776367,58.040000915527344,266.6499938964844,150.9199981689453,2070.070068359375,2058.8798828125,199.13999938964844,57.68000030517578,380.1499938964844,51.11000061035156,79.11000061035156,539.4500122070312,135.30499267578125,251.89999389648438,162.3000030517578,101.0199966430664,243.99000549316406,13402.3701171875,2021-02
22,2021-02-04,137.38999938964844,195.8000030517578,489.3800048828125,150.52000427246094,170.55999755859375,300.489990234375,87.83999633789062,3331.0,377.4100036621094,92.68000030517578,2082.93994140625,355.8500061035156,47.25,61.119998931884766,266.489990234375,156.99000549316406,2062.3701171875,2053.6298828125,200.58999633789062,58.790000915527344,392.7300109863281,50.29999923706055,81.25,552.1599731445312,136.6425018310547,270.42999267578125,147.97000122070312,103.63999938964844,241.0,13560.8896484375,2021-02
23,2021-02-05,136.75999450683594,195.30999755859375,492.1199951171875,148.75999450683594,167.27999877929688,305.8599853515625,87.9000015258789,3352.14990234375,379.4800109863281,101.61000061035156,2096.419921875,355.1700134277344,48.08000183105469,62.22999954223633,268.1000061035156,155.47999572753906,2098.0,2088.830078125,202.9199981689453,58.18000030517578,389.3800048828125,50.04999923706055,81.0999984741211,550.7899780273438,135.91000366210938,269.44000244140625,145.83999633789062,106.4800033569336,243.8000030517578,13603.9599609375,2021-02
24,2021-02-08,136.91000366210938,200.42999267578125,493.760009765625,153.1999969482422,167.9199981689453,302.80999755859375,91.47000122070312,3322.93994140625,381.9700012207031,101.19000244140625,2099.56005859375,359.8299865722656,48.939998626708984,63.84000015258789,266.5799865722656,159.42999267578125,2092.909912109375,2084.52001953125,203.86000061035156,59.15999984741211,389.739990234375,51.599998474121094,84.01000213623047,547.9199829101562,144.3874969482422,282.1700134277344,147.3800048828125,106.26000213623047,244.3800048828125,13695.01953125,2021-02
25,2021-02-09,136.00999450683594,199.8800048828125,496.04998779296875,152.85000610351562,167.3800048828125,304.5,90.91000366210938,3305.0,386.3900146484375,102.7300033569336,2085.280029296875,359.55999755859375,48.5,62.22999954223633,269.45001220703125,159.9600067138672,2083.510009765625,2075.389892578125,202.02000427246094,58.779998779296875,391.54998779296875,51.25,83.31999969482422,559.0700073242188,142.63250732421875,284.20001220703125,146.11000061035156,106.22000122070312,248.0500030517578,13687.080078125,2021-02
26,2021-02-10,135.38999938964844,211.66000366210938,492.6700134277344,153.22999572753906,166.94000244140625,301.7099914550781,92.3499984741211,3286.580078125,386.5899963378906,102.76000213623047,2141.760009765625,356.1199951171875,47.2400016784668,62.31999969482422,271.8699951171875,161.32000732421875,2095.3798828125,2086.47998046875,202.16000366210938,58.86000061035156,397.2900085449219,50.59000015258789,82.3499984741211,563.5900268554688,147.6425018310547,283.17999267578125,145.5,105.87000274658203,252.4600067138672,13655.26953125,2021-02
27,2021-02-11,135.1300048828125,216.83999633789062,496.6199951171875,158.8000030517578,166.8000030517578,300.2099914550781,92.66000366210938,3262.1298828125,396.1300048828125,103.23999786376953,2159.260009765625,352.20001220703125,47.58000183105469,62.310001373291016,270.3900146484375,163.00999450683594,2095.889892578125,2088.75,202.17999267578125,60.65999984741211,408.82000732421875,52.11000061035156,86.4800033569336,557.5900268554688,152.50750732421875,285.0299987792969,145.55999755859375,105.86000061035156,252.8000030517578,13734.349609375,2021-02
28,2021-02-12,135.3699951171875,212.67999267578125,498.8399963378906,160.77999877929688,167.02999877929688,305.1400146484375,93.7699966430664,3277.7099609375,403.6000061035156,103.80999755859375,2150.580078125,352.75,47.290000915527344,63.0099983215332,270.5,164.72999572753906,2104.110107421875,2095.030029296875,203.57000732421875,61.810001373291016,413.989990234375,53.81999969482422,88.01000213623047,556.52001953125,149.6125030517578,298.3699951171875,147.97999572753906,105.30000305175781,252.97000122070312,13807.7001953125,2021-02
29,2021-02-16,133.19000244140625,209.86000061035156,501.6400146484375,160.49000549316406,166.16000366210938,308.2200012207031,91.45999908447266,3268.949951171875,401.8599853515625,102.95999908447266,2184.159912109375,354.0,46.5099983215332,62.869998931884766,273.9700012207031,164.88999938964844,2121.89990234375,2110.699951171875,203.44000244140625,62.470001220703125,422.260009765625,52.939998626708984,87.73999786376953,557.280029296875,153.30250549316406,304.7900085449219,147.16000366210938,106.1500015258789,248.9499969482422,13773.76953125,2021-02
30,2021-02-17,130.83999633789062,201.9600067138672,491.2300109863281,159.75,167.1300048828125,302.5199890136719,89.94000244140625,3308.639892578125,393.8999938964844,102.3499984741211,2233.77001953125,358.0400085449219,46.25,63.04999923706055,273.57000732421875,166.22999572753906,2128.31005859375,2118.6201171875,201.89999389648438,61.849998474121094,415.80999755859375,50.400001525878906,86.05000305175781,551.3400268554688,149.05999755859375,297.20001220703125,144.75,104.44000244140625,250.52999877929688,13699.7099609375,2021-02
31,2021-02-18,129.7100067138672,198.0399932861328,488.3699951171875,158.08999633789062,172.60000610351562,300.7200012207031,88.63999938964844,3328.22998046875,389.80999755859375,102.25,2259.7900390625,356.9200134277344,46.34000015258789,62.79999923706055,269.3900146484375,167.69000244140625,2117.199951171875,2105.81005859375,203.52000427246094,61.61000061035156,415.3900146484375,50.470001220703125,88.54000091552734,548.219970703125,148.2899932861328,290.80999755859375,143.91000366210938,104.97000122070312,256.7300109863281,13637.509765625,2021-02
32,2021-02-19,129.8699951171875,201.07000732421875,479.1199951171875,163.8000030517578,169.2899932861328,305.3999938964844,89.58000183105469,3249.89990234375,395.3699951171875,100.80000305175781,2293.050048828125,354.7699890136719,45.68000030517578,61.97999954223633,261.55999755859375,171.92999267578125,2101.139892578125,2088.81005859375,203.55999755859375,63.0099983215332,411.3500061035156,51.88999938964844,90.95999908447266,540.219970703125,149.26499938964844,286.9200134277344,144.94000244140625,103.37000274658203,258.4100036621094,13580.7802734375,2021-02
33,2021-02-22,126.0,195.33999633789062,467.3299865722656,159.24000549316406,170.82000732421875,297.70001220703125,85.37000274658203,3180.739990234375,383.20001220703125,96.58000183105469,2350.02001953125,350.2099914550781,45.43000030517578,61.560001373291016,260.3299865722656,170.35000610351562,2064.8798828125,2054.260009765625,203.6199951171875,60.709999084472656,401.54998779296875,49.689998626708984,86.27999877929688,533.780029296875,143.5574951171875,273.8500061035156,139.4600067138672,101.80999755859375,241.00999450683594,13223.740234375,2021-02
34,2021-02-23,125.86000061035156,187.58999633789062,467.79998779296875,157.6999969482422,172.07000732421875,290.25,84.73999786376953,3194.5,375.55999755859375,96.41999816894531,2359.3701171875,342.1499938964844,45.5099983215332,61.369998931884766,265.8599853515625,168.77000427246094,2070.860107421875,2060.1201171875,205.0399932861328,61.119998931884766,399.0899963378906,48.84000015258789,88.2300033569336,546.1500244140625,141.4199981689453,265.0,137.1199951171875,101.37000274658203,241.4600067138672,13194.7099609375,2021-02
35,2021-02-24,125.3499984741211,200.1999969482422,476.6199951171875,161.75999450683594,176.6199951171875,298.9100036621094,86.94000244140625,3159.530029296875,385.3699951171875,95.69000244140625,2443.5,340.70001220703125,45.7400016784668,59.380001068115234,264.30999755859375,169.85000610351562,2095.169921875,2083.81005859375,211.02999877929688,63.189998626708984,413.17999267578125,49.2599983215332,92.5199966430664,553.4099731445312,144.99000549316406,266.07000732421875,141.10000610351562,104.37999725341797,239.92999267578125,13302.1904296875,2021-02
36,2021-02-25,120.98999786376953,182.05999755859375,459.1600036621094,153.67999267578125,175.52999877929688,284.0299987792969,82.41999816894531,3057.159912109375,338.4599914550781,95.0999984741211,2273.199951171875,333.8999938964844,45.52000045776367,56.97999954223633,254.69000244140625,168.0,2031.3599853515625,2015.949951171875,204.7899932861328,60.400001525878906,387.9800109863281,46.560001373291016,88.12000274658203,546.7000122070312,133.0749969482422,253.94000244140625,135.52999877929688,103.47000122070312,232.39999389648438,12828.3095703125,2021-02
37,2021-02-26,121.26000213623047,206.35000610351562,459.6700134277344,155.82000732421875,174.02000427246094,276.0,84.51000213623047,3092.929931640625,340.989990234375,95.61000061035156,2328.510009765625,331.0,44.869998931884766,56.41999816894531,257.6199951171875,168.85000610351562,2036.8599853515625,2021.9100341796875,202.35000610351562,60.779998779296875,390.1400146484375,48.279998779296875,91.52999877929688,538.8499755859375,137.14500427246094,259.8500061035156,136.19000244140625,108.02999877929688,237.6999969482422,12909.4404296875,2021-02
38,2021-03-01,127.79000091552734,196.4199981689453,469.57000732421875,158.58999633789062,177.5,284.2699890136719,86.38999938964844,3146.139892578125,346.1099853515625,98.72000122070312,2320.5,331.7699890136719,45.91999816894531,58.47999954223633,264.9100036621094,173.25999450683594,2081.510009765625,2069.659912109375,206.22000122070312,62.880001068115234,406.4100036621094,49.52000045776367,94.76000213623047,550.6400146484375,138.41749572753906,273.6300048828125,139.49000549316406,106.87000274658203,251.5,13282.9501953125,2021-03
39,2021-03-02,125.12000274658203,189.89999389648438,466.5899963378906,154.2899932861328,174.94000244140625,277.9200134277344,84.12999725341797,3094.530029296875,336.3299865722656,96.75,2282.2099609375,328.4599914550781,45.52000045776367,56.9900016784668,259.0,173.35000610351562,2075.840087890625,2064.47998046875,206.5800018310547,61.2400016784668,401.75,47.83000183105469,91.08999633789062,547.8200073242188,134.0625,269.19000244140625,137.0399932861328,107.19999694824219,244.39999389648438,13059.9501953125,2021-03
40,2021-03-03,122.05999755859375,180.39999389648438,448.45001220703125,149.94000244140625,174.49000549316406,269.29998779296875,80.86000061035156,3005.0,319.8599853515625,93.70999908447266,2275.0,323.9200134277344,45.130001068115234,54.599998474121094,255.41000366210938,169.8800048828125,2026.7099609375,2011.4100341796875,207.00999450683594,59.900001525878906,388.7099914550781,45.560001373291016,89.11000061035156,520.7000122070312,128.04750061035156,255.05999755859375,131.66000366210938,106.22000122070312,227.67999267578125,12683.330078125,2021-03
41,2021-03-04,120.12999725341797,180.22999572753906,439.05999755859375,144.52000427246094,171.00999450683594,265.44000244140625,77.75,2977.570068359375,306.1600036621094,91.54000091552734,2219.35009765625,319.0400085449219,44.560001373291016,53.34000015258789,257.6400146484375,163.92999267578125,2049.090087890625,2033.9300537109375,202.94000244140625,58.33000183105469,376.3299865722656,40.099998474121094,84.33000183105469,511.2900085449219,123.70249938964844,239.07000732421875,127.80000305175781,104.88999938964844,225.44000244140625,12464.0,2021-03
42,2021-03-05,121.41999816894531,179.80999755859375,440.8299865722656,148.8800048828125,178.25999450683594,267.3900146484375,78.5199966430664,3000.4599609375,308.0299987792969,92.58000183105469,2307.10009765625,317.32000732421875,46.25,53.7599983215332,264.2799987792969,167.57000732421875,2108.5400390625,2097.070068359375,206.5800018310547,60.7400016784668,382.2099914550781,41.5099983215332,88.93000030517578,516.3900146484375,124.61499786376953,239.0500030517578,129.75,105.19999694824219,228.2100067138672,12668.509765625,2021-03
43,2021-03-08,116.36000061035156,180.80999755859375,421.20001220703125,144.05999755859375,180.4199981689453,253.10000610351562,73.95999908447266,2951.949951171875,293.54998779296875,89.20999908447266,2368.739990234375,311.4200134277344,47.5099983215332,53.4900016784668,255.30999755859375,166.2100067138672,2024.1700439453125,2007.5,207.6999969482422,59.849998474121094,370.4200134277344,40.060001373291016,85.05000305175781,493.3299865722656,115.93250274658203,226.08999633789062,123.19999694824219,105.02999877929688,223.4199981689453,12299.080078125,2021-03
44,2021-03-09,121.08999633789062,183.11000061035156,439.17999267578125,149.42999267578125,183.05999755859375,263.9700012207031,78.52999877929688,3062.85009765625,308.0,92.5,2366.7900390625,318.7799987792969,47.88999938964844,56.16999816894531,265.739990234375,175.77000427246094,2052.699951171875,2040.3599853515625,207.61000061035156,62.66999816894531,384.5799865722656,43.86000061035156,89.30000305175781,506.44000244140625,125.20249938964844,241.75999450683594,129.11000061035156,106.55000305175781,233.0500030517578,12794.490234375,2021-03
45,2021-03-10,119.9800033569336,183.7899932861328,437.010009765625,147.11000061035156,182.07000732421875,263.6400146484375,77.5199966430664,3057.639892578125,310.0899963378906,91.30999755859375,2369.320068359375,323.8299865722656,48.290000915527344,55.34000015258789,264.8999938964844,180.4600067138672,2055.030029296875,2036.18994140625,212.91000366210938,62.25,382.82000732421875,42.84000015258789,85.41000366210938,504.5400085449219,124.68250274658203,242.07000732421875,127.87000274658203,107.77999877929688,225.69000244140625,12752.0703125,2021-03
46,2021-03-11,121.95999908447266,197.8699951171875,451.05999755859375,151.02999877929688,181.55999755859375,274.3599853515625,81.2300033569336,3113.590087890625,322.6400146484375,92.94000244140625,2362.06005859375,328.6499938964844,48.79999923706055,56.2400016784668,273.8800048828125,187.52999877929688,2114.77001953125,2100.5400390625,212.5,63.310001373291016,399.1700134277344,46.29999923706055,89.30999755859375,523.0599975585938,129.93499755859375,253.8300018310547,131.74000549316406,107.31999969482422,235.8000030517578,13052.900390625,2021-03
47,2021-03-12,121.02999877929688,206.74000549316406,444.29998779296875,149.5399932861328,182.77000427246094,268.1099853515625,81.05000305175781,3089.489990234375,316.8800048828125,93.04000091552734,2401.0400390625,331.1400146484375,48.81999969482422,55.79999923706055,268.3999938964844,188.35000610351562,2061.919921875,2050.0,214.3800048828125,62.900001525878906,395.95001220703125,47.15999984741211,87.7699966430664,518.02001953125,128.55999755859375,250.35000610351562,129.97999572753906,107.80999755859375,229.25999450683594,12937.2900390625,2021-03
48,2021-03-15,123.98999786376953,209.99000549316406,447.5899963378906,151.0,189.0800018310547,273.0199890136719,82.5,3081.679931640625,325.7099914550781,92.58000183105469,2439.5,330.510009765625,49.40999984741211,57.66999816894531,273.75,192.02999877929688,2066.489990234375,2054.43994140625,216.1999969482422,63.790000915527344,396.8399963378906,48.36000061035156,88.8499984741211,520.25,131.91250610351562,249.97999572753906,131.63999938964844,108.9000015258789,236.6199951171875,13082.5400390625,2021-03
49,2021-03-16,125.56999969482422,200.00999450683594,450.5400085449219,153.0800018310547,188.27999877929688,275.010009765625,82.75,3091.860107421875,330.7799987792969,93.27999877929688,2396.56005859375,327.25,49.66999816894531,57.41999816894531,279.2799987792969,189.52000427246094,2092.52001953125,2083.889892578125,211.80999755859375,64.77999877929688,395.4200134277344,47.959999084472656,91.43000030517578,524.030029296875,132.91250610351562,249.30999755859375,133.64999389648438,111.33999633789062,235.88999938964844,13152.2802734375,2021-03
50,2021-03-17,124.76000213623047,201.36000061035156,451.010009765625,154.16000366210938,187.8800048828125,272.8399963378906,82.62999725341797,3135.72998046875,328.3699951171875,92.44000244140625,2461.780029296875,329.19000244140625,49.41999816894531,59.0,284.010009765625,182.66000366210938,2091.080078125,2082.219970703125,213.02999877929688,65.77999877929688,391.7200012207031,48.099998474121094,94.76000213623047,524.4400024414062,133.41250610351562,251.47000122070312,133.9199981689453,110.45999908447266,234.0,13202.3798828125,2021-03
51,2021-03-18,120.52999877929688,191.4499969482422,439.17999267578125,149.4499969482422,186.05999755859375,263.44000244140625,78.12000274658203,3027.989990234375,321.489990234375,89.58000183105469,2346.949951171875,322.9800109863281,48.79999923706055,58.900001525878906,278.6199951171875,173.05999755859375,2036.219970703125,2021.3399658203125,215.02000427246094,63.72999954223633,373.9700012207031,45.54999923706055,89.81999969482422,504.7900085449219,127.2249984741211,238.41000366210938,129.75,107.62000274658203,219.27999877929688,12789.1396484375,2021-03
52,2021-03-19,119.98999786376953,194.38999938964844,441.5,151.91000366210938,183.92999267578125,261.5,79.05999755859375,3074.9599609375,324.25,90.48999786376953,2287.739990234375,328.9100036621094,48.97999954223633,59.72999954223633,290.1099853515625,174.49000549316406,2043.199951171875,2026.9599609375,212.91000366210938,63.7599983215332,381.2799987792969,47.0,90.51000213623047,512.1799926757812,128.45750427246094,241.27999877929688,131.02000427246094,106.33999633789062,219.08999633789062,12866.990234375,2021-03
53,2021-03-22,123.38999938964844,195.0,452.4100036621094,154.5,184.38999938964844,265.9599914550781,80.30000305175781,3110.8701171875,334.8599853515625,91.87000274658203,2231.889892578125,334.489990234375,50.29999923706055,60.290000915527344,293.5400085449219,179.1199951171875,2038.5899658203125,2030.68994140625,212.1300048828125,65.62999725341797,383.0199890136719,47.66999816894531,91.27999877929688,523.1099853515625,131.8625030517578,244.38499450683594,134.08999633789062,107.56999969482422,221.74000549316406,13086.509765625,2021-03
54,2021-03-23,122.54000091552734,187.13999938964844,460.20001220703125,150.49000549316406,184.0399932861328,269.0,78.37999725341797,3137.5,333.5299987792969,91.37999725341797,2215.0,340.3399963378906,50.0099983215332,60.310001373291016,290.6300048828125,176.07000732421875,2052.9599609375,2041.3299560546875,208.58999633789062,63.47999954223633,383.20001220703125,46.150001525878906,85.4000015258789,535.0900268554688,130.70750427246094,243.77000427246094,132.52000427246094,106.25,222.9199981689453,13017.7900390625,2021-03
