,symbol,date,high,close,low,open,volume,adjclose,dividends,splits,period,ticker
67,BPAC11.SA,2021-08-06,30.219999313354492,30.06999969482422,29.1200008392334,29.81999969482422,7906300,29.74125862121582,0.169905,0.0,2021-08,BPAC11
68,BPAC11.SA,2021-08-09,31.770000457763672,31.299999237060547,29.979999542236328,30.18000030517578,15961800,30.95781135559082,0.0,0.0,2021-08,BPAC11
69,BPAC11.SA,2021-08-10,32.650001525878906,31.09000015258789,30.860000610351562,32.25,19797700,30.750106811523438,0.0,0.0,2021-08,BPAC11
70,BPAC11.SA,2021-08-11,31.5,30.350000381469727,30.079999923706055,31.399999618530273,12762700,30.018198013305664,0.0,0.0,2021-08,BPAC11
71,BPAC11.SA,2021-08-12,30.459999084472656,29.469999313354492,29.350000381469727,30.200000762939453,17929700,29.147817611694336,0.0,0.0,2021-08,BPAC11
72,BPAC11.SA,2021-08-13,29.780000686645508,29.690000534057617,28.579999923706055,29.729999542236328,20168000,29.365413665771484,0.0,0.0,2021-08,BPAC11
73,BPAC11.SA,2021-08-16,29.600000381469727,28.219999313354492,28.049999237060547,29.579999923706055,17327000,27.911483764648438,0.0,0.0,2021-08,BPAC11
74,BPAC11.SA,2021-08-17,28.43000030517578,28.030000686645508,26.729999542236328,28.229999542236328,26222100,27.723562240600586,0.0,0.0,2021-08,BPAC11
75,BPAC11.SA,2021-08-18,28.530000686645508,27.5,27.299999237060547,28.110000610351562,19078100,27.199356079101562,0.0,0.0,2021-08,BPAC11
76,BPAC11.SA,2021-08-19,28.6299991607666,28.389999389648438,26.920000076293945,27.0,15120400,28.079626083374023,0.0,0.0,2021-08,BPAC11
77,BPAC11.SA,2021-08-20,28.700000762939453,28.329999923706055,27.700000762939453,28.190000534057617,9256600,28.020280838012695,0.0,0.0,2021-08,BPAC11
78,BPAC11.SA,2021-08-23,28.790000915527344,27.969999313354492,27.719999313354492,28.489999771118164,9052700,27.664216995239258,0.0,0.0,2021-08,BPAC11
79,BPAC11.SA,2021-08-24,29.190000534057617,28.65999984741211,28.299999237060547,28.299999237060547,13065500,28.3466739654541,0.0,0.0,2021-08,BPAC11
80,BPAC11.SA,2021-08-25,28.799999237060547,28.760000228881836,27.790000915527344,28.670000076293945,14538900,28.445579528808594,0.0,0.0,2021-08,BPAC11
81,BPAC11.SA,2021-08-26,29.200000762939453,28.030000686645508,27.8799991607666,28.6299991607666,13035000,27.723562240600586,0.0,0.0,2021-08,BPAC11
82,BPAC11.SA,2021-08-27,29.209999084472656,29.209999084472656,28.229999542236328,28.399999618530273,6838500,28.890661239624023,0.0,0.0,2021-08,BPAC11
83,BPAC11.SA,2021-08-30,29.31999969482422,28.739999771118164,28.579999923706055,29.270000457763672,7999900,28.425800323486328,0.0,0.0,2021-08,BPAC11
84,BPAC11.SA,2021-08-31,29.389999389648438,28.43000030517578,28.139999389648438,28.75,11702200,28.11918830871582,0.0,0.0,2021-08,BPAC11
85,BPAC11.SA,2021-09-01,28.489999771118164,27.969999313354492,27.700000762939453,28.360000610351562,11119500,27.664216995239258,0.0,0.0,2021-09,BPAC11
86,BPAC11.SA,2021-09-02,28.170000076293945,27.6299991607666,27.31999969482422,27.969999313354492,10825300,27.327932357788086,0.0,0.0,2021-09,BPAC11
87,BPAC11.SA,2021-09-03,28.049999237060547,27.479999542236328,26.860000610351562,27.790000915527344,11471400,27.17957305908203,0.0,0.0,2021-09,BPAC11
88,BPAC11.SA,2021-09-06,28.219999313354492,27.940000534057617,27.25,27.25,5798100,27.634544372558594,0.0,0.0,2021-09,BPAC11
89,BPAC11.SA,2021-09-08,27.889999389648438,26.579999923706055,26.399999618530273,27.889999389648438,12824400,26.289413452148438,0.0,0.0,2021-09,BPAC11
90,BPAC11.SA,2021-09-09,28.31999969482422,27.600000381469727,26.450000762939453,26.510000228881836,14652700,27.298261642456055,0.0,0.0,2021-09,BPAC11
91,BPAC11.SA,2021-09-10,28.290000915527344,26.93000030517578,26.75,28.18000030517578,9621300,26.63558578491211,0.0,0.0,2021-09,BPAC11
92,BPAC11.SA,2021-09-13,28.06999969482422,27.559999465942383,27.149999618530273,27.149999618530273,11983500,27.258699417114258,0.0,0.0,2021-09,BPAC11
93,BPAC11.SA,2021-09-14,28.239999771118164,27.6299991607666,27.469999313354492,27.75,5975200,27.327932357788086,0.0,0.0,2021-09,BPAC11
94,BPAC11.SA,2021-09-15,27.850000381469727,27.5,26.809999465942383,27.479999542236328,8380200,27.199356079101562,0.0,0.0,2021-09,BPAC11
95,BPAC11.SA,2021-09-16,27.479999542236328,27.34000015258789,27.020000457763672,27.15999984741211,7521000,27.041105270385742,0.0,0.0,2021-09,BPAC11
96,BPAC11.SA,2021-09-17,27.299999237060547,26.799999237060547,26.520000457763672,27.049999237060547,6384700,26.507007598876953,0.0,0.0,2021-09,BPAC11
97,BPAC11.SA,2021-09-20,26.079999923706055,25.770000457763672,25.290000915527344,25.600000381469727,13515600,25.48826789855957,0.0,0.0,2021-09,BPAC11
98,BPAC11.SA,2021-09-21,26.579999923706055,26.239999771118164,25.799999237060547,25.850000381469727,8310800,25.9531307220459,0.0,0.0,2021-09,BPAC11
99,BPAC11.SA,2021-09-22,27.739999771118164,27.239999771118164,26.3700008392334,26.670000076293945,11180600,26.942197799682617,0.0,0.0,2021-09,BPAC11
100,BPAC11.SA,2021-09-23,27.56999969482422,27.020000457763672,26.81999969482422,27.200000762939453,8480300,26.7246036529541,0.0,0.0,2021-09,BPAC11
101,BPAC11.SA,2021-09-24,26.90999984741211,26.770000457763672,26.219999313354492,26.860000610351562,9170000,26.477336883544922,0.0,0.0,2021-09,BPAC11
102,BPAC11.SA,2021-09-27,27.229999542236328,26.829999923706055,26.399999618530273,26.780000686645508,7141800,26.536680221557617,0.0,0.0,2021-09,BPAC11
103,BPAC11.SA,2021-09-28,26.579999923706055,25.639999389648438,25.309999465942383,26.399999618530273,9756900,25.359689712524414,0.0,0.0,2021-09,BPAC11
104,BPAC11.SA,2021-09-29,26.170000076293945,25.920000076293945,25.549999237060547,25.889999389648438,9032000,25.636627197265625,0.0,0.0,2021-09,BPAC11
105,BPAC11.SA,2021-09-30,26.1299991607666,25.0,24.90999984741211,26.0,12621200,24.726686477661133,0.0,0.0,2021-09,BPAC11
106,BPAC11.SA,2021-10-01,26.329999923706055,26.020000457763672,25.190000534057617,25.190000534057617,11128500,25.735536575317383,0.0,0.0,2021-10,BPAC11
107,BPAC11.SA,2021-10-04,25.469999313354492,24.719999313354492,23.8700008392334,25.350000381469727,19057900,24.44974708557129,0.0,0.0,2021-10,BPAC11
108,BPAC11.SA,2021-10-05,24.899999618530273,24.09000015258789,24.040000915527344,24.799999237060547,13975300,23.826635360717773,0.0,0.0,2021-10,BPAC11
109,BPAC11.SA,2021-10-06,24.31999969482422,24.299999237060547,22.920000076293945,23.75,20704900,24.034337997436523,0.0,0.0,2021-10,BPAC11
110,BPAC11.SA,2021-10-07,24.690000534057617,24.399999618530273,24.049999237060547,24.399999618530273,7656300,24.13324737548828,0.0,0.0,2021-10,BPAC11
111,BPAC11.SA,2021-10-08,26.170000076293945,25.649999618530273,24.670000076293945,24.68000030517578,16525200,25.369579315185547,0.0,0.0,2021-10,BPAC11
112,BPAC11.SA,2021-10-11,25.489999771118164,24.100000381469727,23.959999084472656,25.399999618530273,12120300,23.836524963378906,0.0,0.0,2021-10,BPAC11
113,BPAC11.SA,2021-10-13,25.06999969482422,24.739999771118164,23.84000015258789,24.239999771118164,16570700,24.46953010559082,0.0,0.0,2021-10,BPAC11
114,BPAC11.SA,2021-10-14,25.139999389648438,24.780000686645508,24.329999923706055,24.989999771118164,9616800,24.509092330932617,0.0,0.0,2021-10,BPAC11
115,BPAC11.SA,2021-10-15,26.030000686645508,25.950000762939453,24.639999389648438,24.719999313354492,25443600,25.666301727294922,0.0,0.0,2021-10,BPAC11
116,BPAC11.SA,2021-10-18,25.739999771118164,25.5,24.799999237060547,25.5,12883800,25.221220016479492,0.0,0.0,2021-10,BPAC11
117,BPAC11.SA,2021-10-19,25.059999465942383,24.139999389648438,23.799999237060547,25.030000686645508,14565600,23.876087188720703,0.0,0.0,2021-10,BPAC11
118,BPAC11.SA,2021-10-20,25.1200008392334,24.790000915527344,23.8799991607666,24.40999984741211,12715600,24.518983840942383,0.0,0.0,2021-10,BPAC11
119,BPAC11.SA,2021-10-21,24.389999389648438,23.229999542236328,23.170000076293945,24.010000228881836,29438600,22.976037979125977,0.0,0.0,2021-10,BPAC11
120,BPAC11.SA,2021-10-22,23.59000015258789,22.93000030517578,21.479999542236328,23.59000015258789,36861700,22.679317474365234,0.0,0.0,2021-10,BPAC11
121,BPAC11.SA,2021-10-25,23.81999969482422,23.360000610351562,23.0,23.010000228881836,17497000,23.104616165161133,0.0,0.0,2021-10,BPAC11
122,BPAC11.SA,2021-10-26,23.15999984741211,22.479999542236328,22.280000686645508,22.920000076293945,13064600,22.234235763549805,0.0,0.0,2021-10,BPAC11
123,BPAC11.SA,2021-10-27,23.459999084472656,22.799999237060547,22.479999542236328,22.790000915527344,8549000,22.550737380981445,0.0,0.0,2021-10,BPAC11
124,BPAC11.SA,2021-10-28,23.360000610351562,22.729999542236328,22.510000228881836,22.510000228881836,9234500,22.481504440307617,0.0,0.0,2021-10,BPAC11
125,BPAC11.SA,2021-10-29,23.229999542236328,22.649999618530273,22.459999084472656,22.84000015258789,12304500,22.40237808227539,0.0,0.0,2021-10,BPAC11
126,BPAC11.SA,2021-11-01,23.899999618530273,23.59000015258789,23.040000915527344,23.139999389648438,13071500,23.332101821899414,0.0,0.0,2021-11,BPAC11
127,BPAC11.SA,2021-11-03,24.329999923706055,23.81999969482422,23.209999084472656,23.440000534057617,12498700,23.559587478637695,0.0,0.0,2021-11,BPAC11
128,BPAC11.SA,2021-11-04,23.959999084472656,23.389999389648438,23.079999923706055,23.75,8885700,23.134288787841797,0.0,0.0,2021-11,BPAC11
129,BPAC11.SA,2021-11-05,24.6299991607666,24.440000534057617,23.600000381469727,23.799999237060547,8981500,24.172809600830078,0.0,0.0,2021-11,BPAC11
130,BPAC11.SA,2021-11-08,24.25,23.81999969482422,23.43000030517578,24.18000030517578,5413000,23.559587478637695,0.0,0.0,2021-11,BPAC11
131,BPAC11.SA,2021-11-09,24.780000686645508,22.690000534057617,22.610000610351562,24.049999237060547,18410400,22.44194221496582,0.0,0.0,2021-11,BPAC11
132,BPAC11.SA,2021-11-10,24.149999618530273,23.75,22.809999465942383,23.0,13379000,23.4903507232666,0.0,0.0,2021-11,BPAC11
133,BPAC11.SA,2021-11-11,24.770000457763672,23.84000015258789,23.790000915527344,24.06999969482422,10881300,23.579368591308594,0.0,0.0,2021-11,BPAC11
134,BPAC11.SA,2021-11-12,24.34000015258789,22.780000686645508,22.690000534057617,23.700000762939453,11309000,22.530956268310547,0.0,0.0,2021-11,BPAC11
135,BPAC11.SA,2021-11-16,23.18000030517578,21.8700008392334,21.770000457763672,22.989999771118164,11511700,21.63090705871582,0.0,0.0,2021-11,BPAC11
136,BPAC11.SA,2021-11-17,22.350000381469727,20.8700008392334,20.639999389648438,22.299999237060547,20716900,20.6418399810791,0.0,0.0,2021-11,BPAC11
137,BPAC11.SA,2021-11-18,21.68000030517578,20.8799991607666,20.780000686645508,21.100000381469727,9165800,20.6517276763916,0.0,0.0,2021-11,BPAC11
138,BPAC11.SA,2021-11-19,21.68000030517578,20.920000076293945,20.59000015258789,20.770000457763672,10170600,20.6912899017334,0.0,0.0,2021-11,BPAC11
139,BPAC11.SA,2021-11-22,21.030000686645508,19.920000076293945,19.75,20.989999771118164,10868100,19.70222282409668,0.0,0.0,2021-11,BPAC11
140,BPAC11.SA,2021-11-23,20.270000457763672,20.100000381469727,19.5,19.950000762939453,15653600,19.88025665283203,0.0,0.0,2021-11,BPAC11
141,BPAC11.SA,2021-11-24,20.850000381469727,20.600000381469727,20.020000457763672,20.209999084472656,11205300,20.37479019165039,0.0,0.0,2021-11,BPAC11
142,BPAC11.SA,2021-11-25,22.040000915527344,21.84000015258789,20.530000686645508,20.549999237060547,9500400,21.601234436035156,0.0,0.0,2021-11,BPAC11
143,BPAC11.SA,2021-11-26,21.18000030517578,20.81999969482422,20.40999984741211,20.860000610351562,8828400,20.592384338378906,0.0,0.0,2021-11,BPAC11
144,BPAC11.SA,2021-11-29,21.700000762939453,21.540000915527344,20.8799991607666,21.18000030517578,8036000,21.304513931274414,0.0,0.0,2021-11,BPAC11
145,BPAC11.SA,2021-11-30,21.610000610351562,20.65999984741211,19.899999618530273,21.030000686645508,16042700,20.434133529663086,0.0,0.0,2021-11,BPAC11
146,BPAC11.SA,2021-12-01,22.09000015258789,20.760000228881836,20.6299991607666,21.170000076293945,11236000,20.53304100036621,0.0,0.0,2021-12,BPAC11
147,BPAC11.SA,2021-12-02,21.639999389648438,20.889999389648438,20.719999313354492,21.309999465942383,10521000,20.661619186401367,0.0,0.0,2021-12,BPAC11
148,BPAC11.SA,2021-12-03,22.479999542236328,21.100000381469727,21.030000686645508,21.1299991607666,8098900,20.86932373046875,0.0,0.0,2021-12,BPAC11
149,BPAC11.SA,2021-12-06,21.600000381469727,21.280000686645508,20.84000015258789,21.389999389648438,6198000,21.04735565185547,0.0,0.0,2021-12,BPAC11
150,BPAC11.SA,2021-12-07,21.84000015258789,21.219999313354492,21.170000076293945,21.649999618530273,9700600,20.988012313842773,0.0,0.0,2021-12,BPAC11
151,BPAC11.SA,2021-12-08,21.790000915527344,21.709999084472656,20.899999618530273,21.15999984741211,10369500,21.472654342651367,0.0,0.0,2021-12,BPAC11
152,BPAC11.SA,2021-12-09,22.010000228881836,21.3700008392334,21.260000228881836,21.559999465942383,11643000,21.13637351989746,0.0,0.0,2021-12,BPAC11
153,BPAC11.SA,2021-12-10,22.950000762939453,22.670000076293945,21.510000228881836,21.709999084472656,16080900,22.42215919494629,0.0,0.0,2021-12,BPAC11
154,BPAC11.SA,2021-12-13,23.59000015258789,22.829999923706055,22.459999084472656,22.729999542236328,11928900,22.58041000366211,0.0,0.0,2021-12,BPAC11
155,BPAC11.SA,2021-12-14,23.1200008392334,21.829999923706055,21.709999084472656,23.1200008392334,13578400,21.59134292602539,0.0,0.0,2021-12,BPAC11
156,BPAC11.SA,2021-12-15,22.459999084472656,22.440000534057617,21.270000457763672,21.8700008392334,8008900,22.194673538208008,0.0,0.0,2021-12,BPAC11
157,BPAC11.SA,2021-12-16,23.229999542236328,22.25,22.15999984741211,22.719999313354492,8070300,22.006752014160156,0.0,0.0,2021-12,BPAC11
158,BPAC11.SA,2021-12-17,22.850000381469727,22.65999984741211,21.809999465942383,22.229999542236328,8393600,22.412269592285156,0.0,0.0,2021-12,BPAC11
159,BPAC11.SA,2021-12-20,22.280000686645508,21.690000534057617,21.600000381469727,22.149999618530273,7176400,21.4528751373291,0.0,0.0,2021-12,BPAC11
160,BPAC11.SA,2021-12-21,21.989999771118164,21.40999984741211,21.18000030517578,21.899999618530273,4451700,21.242326736450195,0.06779,0.0,2021-12,BPAC11
161,BPAC11.SA,2021-12-22,21.850000381469727,21.780000686645508,21.280000686645508,21.360000610351562,5068600,21.60942840576172,0.0,0.0,2021-12,BPAC11
162,BPAC11.SA,2021-12-23,22.0,21.459999084472656,21.3799991607666,21.950000762939453,3637300,21.291933059692383,0.0,0.0,2021-12,BPAC11
163,BPAC11.SA,2021-12-27,21.8799991607666,21.479999542236328,21.25,21.5,2918600,21.311777114868164,0.0,0.0,2021-12,BPAC11
164,BPAC11.SA,2021-12-28,21.6299991607666,20.719999313354492,20.549999237060547,21.600000381469727,5912000,20.557729721069336,0.0,0.0,2021-12,BPAC11
165,BPAC11.SA,2021-12-29,20.989999771118164,20.729999542236328,20.40999984741211,20.950000762939453,4026400,20.567651748657227,0.0,0.0,2021-12,BPAC11
166,BPAC11.SA,2021-12-30,21.049999237060547,20.969999313354492,20.68000030517578,20.850000381469727,4143500,20.805770874023438,0.0,0.0,2021-12,BPAC11
167,BPAC11.SA,2022-01-03,21.3799991607666,20.1200008392334,20.079999923706055,20.799999237060547,8744700,19.96242904663086,0.0,0.0,2022-01,BPAC11
168,BPAC11.SA,2022-01-04,20.350000381469727,19.65999984741211,19.59000015258789,20.280000686645508,12655000,19.506031036376953,0.0,0.0,2022-01,BPAC11
169,BPAC11.SA,2022-01-05,20.049999237060547,18.809999465942383,18.75,19.719999313354492,24686600,18.662687301635742,0.0,0.0,2022-01,BPAC11
170,BPAC11.SA,2022-01-06,18.81999969482422,18.459999084472656,18.030000686645508,18.700000762939453,13573900,18.459999084472656,0.147312,0.0,2022-01,BPAC11
171,BPAC11.SA,2022-01-07,18.889999389648438,18.600000381469727,18.110000610351562,18.440000534057617,14039400,18.600000381469727,0.0,0.0,2022-01,BPAC11
172,BPAC11.SA,2022-01-10,18.709999084472656,18.559999465942383,18.040000915527344,18.549999237060547,9375900,18.559999465942383,0.0,0.0,2022-01,BPAC11
173,BPAC11.SA,2022-01-11,19.559999465942383,19.450000762939453,18.850000381469727,19.0,10666400,19.450000762939453,0.0,0.0,2022-01,BPAC11
